Testing SD card write operations: 2022-06-25 14:23:00
2022-06-25 14:43:04: {'ssid':'SFR_6D68', 'bssid':b'D\xce}\xd2mn', 'sec':2, 'channel':6, 'rssi':-92}
2022-06-25 14:43:04: {'ssid':'SFR WiFi Mobile', 'bssid':b'r\xce}\xd2mm', 'sec':5, 'channel':6, 'rssi':-93}
2022-06-25 14:43:06: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-24}
2022-06-25 14:43:06: {'ssid':'SFR WiFi Mobile', 'bssid':b'r\xce}\xd2mm', 'sec':5, 'channel':6, 'rssi':-84}
2022-06-25 14:43:06: {'ssid':'SFR_6D68', 'bssid':b'D\xce}\xd2mn', 'sec':2, 'channel':6, 'rssi':-84}
2022-06-25 14:43:06: {'ssid':'SFR WiFi FON', 'bssid':b'r\xce}\xd2mo', 'sec':0, 'channel':6, 'rssi':-84}
2022-06-25 14:43:08: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-18}
2022-06-25 14:43:08: {'ssid':'Livebox-E2A0', 'bssid':b'H}Ry\xe2\xa0', 'sec':3, 'channel':6, 'rssi':-81}
2022-06-25 14:43:08: {'ssid':'Livebox-E2A0_2GEXT', 'bssid':b'\x9c:\xcf\x0e:\xf0', 'sec':4, 'channel':6, 'rssi':-94}
2022-06-25 14:43:10: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-21}
2022-06-25 14:43:12: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-27}
2022-06-25 14:43:12: {'ssid':'Livebox-f05a', 'bssid':b'l\xba\xb8F\xd4\\', 'sec':4, 'channel':1, 'rssi':-85}
2022-06-25 14:43:12: {'ssid':'Livebox-00B0', 'bssid':b'$\x7f #\x00\xb0', 'sec':3, 'channel':1, 'rssi':-88}
2022-06-25 14:43:12: {'ssid':'FreeWifi_secure', 'bssid':b'\xe4\x9e\x12g\xbd\x96', 'sec':5, 'channel':6, 'rssi':-96}
2022-06-25 14:43:14: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-18}
2022-06-25 14:43:14: {'ssid':'SFR-e200', 'bssid':b'\xa09\xee\x8d\xe2\x06', 'sec':4, 'channel':11, 'rssi':-90}
2022-06-25 14:43:16: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-20}
2022-06-25 14:43:16: {'ssid':'FreeWifi_secure', 'bssid':b'\xe4\x9e\x12g\xbd\x96', 'sec':5, 'channel':6, 'rssi':-76}
2022-06-25 14:43:16: {'ssid':'Bbox-E7DD4B46', 'bssid':b'l\x99a\xc0\x8f\xe0', 'sec':4, 'channel':1, 'rssi':-88}
2022-06-25 14:43:16: {'ssid':'Livebox-A9BE_EXT', 'bssid':b'\xc4\x04\x15C\xd1\x90', 'sec':4, 'channel':6, 'rssi':-90}
2022-06-25 14:43:17: {'ssid':'SFR-0ee8', 'bssid':b'@e\xa3\x0e\x0e\xee', 'sec':4, 'channel':1, 'rssi':-90}
2022-06-25 14:43:19: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-18}
2022-06-25 14:43:19: {'ssid':'Livebox-FF3A', 'bssid':b'\x007\xb7\x86\xff:', 'sec':4, 'channel':6, 'rssi':-85}
2022-06-25 14:43:19: {'ssid':'SFR-0ee8', 'bssid':b'@e\xa3\x0e\x0e\xee', 'sec':4, 'channel':1, 'rssi':-90}
2022-06-25 14:43:21: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-18}
2022-06-25 14:43:21: {'ssid':'Livebox-554C', 'bssid':b'\xb0\xbb\xe5\xafUL', 'sec':3, 'channel':6, 'rssi':-82}
2022-06-25 14:43:21: {'ssid':'Livebox-4920', 'bssid':b'l\xba\xb8\xa6I ', 'sec':3, 'channel':1, 'rssi':-94}
2022-06-25 14:43:21: {'ssid':'FreeWifi_secure', 'bssid':b'h\xa3x\x08e1', 'sec':5, 'channel':11, 'rssi':-94}
2022-06-25 14:43:23: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-21}
2022-06-25 14:43:25: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-19}
2022-06-25 14:43:25: {'ssid':'FreeWifi_secure', 'bssid':b'p\xfc\x8f\xb9\x15.', 'sec':5, 'channel':11, 'rssi':-83}
2022-06-25 14:43:27: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-20}
2022-06-25 14:43:27: {'ssid':'FreeWifi_secure', 'bssid':b'p\xfc\x8f\xb9\x15.', 'sec':5, 'channel':11, 'rssi':-75}
2022-06-25 14:43:27: {'ssid':'Livebox-8790', 'bssid':b'\x98Be\x19\x87\x90', 'sec':3, 'channel':6, 'rssi':-82}
2022-06-25 14:43:27: {'ssid':'Freeboxgreg_plus', 'bssid':b'ddJF\xb7\xdc', 'sec':4, 'channel':11, 'rssi':-83}
2022-06-25 14:43:29: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-20}
2022-06-25 14:43:31: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-24}
2022-06-25 14:43:31: {'ssid':'SFR-a720', 'bssid':b'\xa09\xee\x91\xa7&', 'sec':4, 'channel':1, 'rssi':-89}
2022-06-25 14:43:31: {'ssid':'Livebox-00F0', 'bssid':b'\xb0\xb2\x8f\x91\x00\xf0', 'sec':3, 'channel':6, 'rssi':-90}
2022-06-25 14:43:32: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-20}
2022-06-25 14:43:32: {'ssid':'SFR WiFi FON', 'bssid':b'b\xce}\xf3\x12\xdf', 'sec':0, 'channel':11, 'rssi':-77}
2022-06-25 14:43:32: {'ssid':'SFR WiFi Mobile', 'bssid':b'b\xce}\xf3\x12\xdd', 'sec':5, 'channel':11, 'rssi':-78}
2022-06-25 14:43:32: {'ssid':'SFR_12D8', 'bssid':b'D\xce}\xf3\x12\xde', 'sec':4, 'channel':11, 'rssi':-78}
2022-06-25 14:43:32: {'ssid':'Freebox-1A0B18', 'bssid':b"\xdc\x00\xb0\x87'\x83", 'sec':3, 'channel':1, 'rssi':-86}
2022-06-25 14:43:32: {'ssid':'Livebox-00F0', 'bssid':b'\xb0\xb2\x8f\x91\x00\xf0', 'sec':3, 'channel':6, 'rssi':-91}
2022-06-25 14:43:35: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-20}
2022-06-25 14:43:35: {'ssid':'FreeWifi_secure', 'bssid':b'p\xfc\x8f\xe4i*', 'sec':5, 'channel':6, 'rssi':-72}
2022-06-25 14:43:35: {'ssid':'Freebox-A6D9B0', 'bssid':b'\x88A\xfc\xb7\x9a\x8d', 'sec':3, 'channel':1, 'rssi':-85}
2022-06-25 14:43:35: {'ssid':'SFR-b628', 'bssid':b'\xf4k\xefa\xb6.', 'sec':4, 'channel':1, 'rssi':-90}
2022-06-25 14:43:36: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-17}
2022-06-25 14:43:38: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-17}
2022-06-25 14:43:38: {'ssid':'Livebox-6282', 'bssid':b'\x84\xa0n|b\x86', 'sec':4, 'channel':1, 'rssi':-80}
2022-06-25 14:43:40: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-19}
2022-06-25 14:43:40: {'ssid':'WifiJuliaBen', 'bssid':b'\x98\xda\xc4\xab\xcc\x10', 'sec':3, 'channel':9, 'rssi':-90}
2022-06-25 14:43:42: {'ssid':'Bbox-2919F1FA', 'bssid':b'\xacVw`3\x80', 'sec':4, 'channel':1, 'rssi':-85}
2022-06-25 14:43:44: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-19}
2022-06-25 14:43:46: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-18}
2022-06-25 14:43:46: {'ssid':'Tenda_B88590', 'bssid':b'\xe8e\xd4\xb8\x85\x91', 'sec':4, 'channel':4, 'rssi':-88}
2022-06-25 14:43:48: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-18}
2022-06-25 14:43:49: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-17}
2022-06-25 14:43:49: {'ssid':'SFR-5a50', 'bssid':b'D\xe9\xdd\xdfZV', 'sec':4, 'channel':6, 'rssi':-73}
2022-06-25 14:43:49: {'ssid':'DIRECT-7E-HP OfficeJet 3830', 'bssid':b'8"\xe2rY\x7f', 'sec':3, 'channel':11, 'rssi':-80}
2022-06-25 14:43:49: {'ssid':'FreeWifi_secure', 'bssid':b'\xde~7\x89\xe4\xf2', 'sec':5, 'channel':11, 'rssi':-90}
2022-06-25 14:43:51: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-23}
2022-06-25 14:43:51: {'ssid':'SFR WiFi FON', 'bssid':b'b-\x1b\x89"\xdf', 'sec':0, 'channel':1, 'rssi':-80}
2022-06-25 14:43:51: {'ssid':'SFR_CB98', 'bssid':b'\xe4]Q\xb3\xcb\x9e', 'sec':4, 'channel':1, 'rssi':-81}
2022-06-25 14:43:51: {'ssid':'SFR_22D8', 'bssid':b'\xcc-\x1b\x89"\xde', 'sec':4, 'channel':1, 'rssi':-81}
2022-06-25 14:43:51: {'ssid':'SFR WiFi Mobile', 'bssid':b'b-\x1b\x89"\xdd', 'sec':5, 'channel':1, 'rssi':-82}
2022-06-25 14:43:51: {'ssid':'SFR-5a50', 'bssid':b'D\xe9\xdd\xdfZV', 'sec':4, 'channel':6, 'rssi':-93}
2022-06-25 14:43:53: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-17}
2022-06-25 14:43:53: {'ssid':'Bbox-EC75DAE8', 'bssid':b'\x84\xa0n\xec\xe4\x00', 'sec':4, 'channel':1, 'rssi':-87}
2022-06-25 14:43:53: {'ssid':'SFR WiFi FON', 'bssid':b'b-\x1b\x89"\xdf', 'sec':0, 'channel':1, 'rssi':-88}
2022-06-25 14:43:53: {'ssid':'SFR WiFi Mobile', 'bssid':b'b-\x1b\x89"\xdd', 'sec':5, 'channel':1, 'rssi':-89}
2022-06-25 14:43:53: {'ssid':'SFR_22D8', 'bssid':b'\xcc-\x1b\x89"\xde', 'sec':4, 'channel':1, 'rssi':-89}
2022-06-25 14:43:55: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-19}
2022-06-25 14:43:55: {'ssid':'Livebox-3CB0', 'bssid':b'\xd4\xf8}k<\xb0', 'sec':3, 'channel':11, 'rssi':-81}
2022-06-25 14:43:55: {'ssid':'Livebox-6E60', 'bssid':b'\xd8}\x7f\xd3n`', 'sec':3, 'channel':6, 'rssi':-84}
2022-06-25 14:43:55: {'ssid':'SFR_61FF', 'bssid':b'X\xfc Ob\x00', 'sec':4, 'channel':1, 'rssi':-90}
2022-06-25 14:43:57: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-17}
2022-06-25 14:43:57: {'ssid':'Polk MagniFi Mini-1171.l001', 'bssid':b'\xfa\x8f\xca\x86\xe4/', 'sec':0, 'channel':1, 'rssi':-74}
2022-06-25 14:43:59: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-18}
2022-06-25 14:43:59: {'ssid':'Livebox-29D0', 'bssid':b'\x98Be\x14}\xd0', 'sec':3, 'channel':1, 'rssi':-83}
2022-06-25 14:43:59: {'ssid':'Freebox-1BFDA7', 'bssid':b'\x8c\x97\xea\x1b\xfd\xa8', 'sec':3, 'channel':6, 'rssi':-83}
2022-06-25 14:43:59: {'ssid':'Livebox-14DA', 'bssid':b'\xf8\x08O\xe7\x14\xda', 'sec':3, 'channel':1, 'rssi':-86}
2022-06-25 14:43:59: {'ssid':'Polk MagniFi Mini-1171.l001', 'bssid':b'\xfa\x8f\xca\x86\xe4/', 'sec':0, 'channel':1, 'rssi':-94}
2022-06-25 14:43:59: {'ssid':'Livebox-78c2', 'bssid':b'\xd8\xa7V\xacx\xc6', 'sec':4, 'channel':6, 'rssi':-94}
2022-06-25 14:44:01: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-19}
2022-06-25 14:44:01: {'ssid':'Freebox-1BFDA7', 'bssid':b'\x8c\x97\xea\x1b\xfd\xa8', 'sec':3, 'channel':6, 'rssi':-66}
2022-06-25 14:44:01: {'ssid':'FreeWifi_secure', 'bssid':b'\x8c\x97\xea\x1b\xfd\xaa', 'sec':5, 'channel':6, 'rssi':-68}
2022-06-25 14:44:01: {'ssid':'Livebox-8F10', 'bssid':b'\xec\xbe\xdd\x8e\x8f\x10', 'sec':3, 'channel':11, 'rssi':-87}
2022-06-25 14:44:01: {'ssid':'IPC_A049541ULDV', 'bssid':b'\x0c\x8c$\xd3Y\xbb', 'sec':3, 'channel':11, 'rssi':-95}
2022-06-25 14:44:03: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-17}
2022-06-25 14:44:03: {'ssid':'SFR 5962', 'bssid':b'\x90\x9aJA<\xb7', 'sec':3, 'channel':8, 'rssi':-81}
2022-06-25 14:44:03: {'ssid':'SFR_E878', 'bssid':b'la\xf4<\xe8~', 'sec':4, 'channel':1, 'rssi':-86}
2022-06-25 14:44:03: {'ssid':'SFR WiFi Mobile', 'bssid':b'j5\xc0\x12\xa8\x15', 'sec':5, 'channel':6, 'rssi':-86}
2022-06-25 14:44:03: {'ssid':'SFR_A810', 'bssid':b'`5\xc0\x12\xa8\x16', 'sec':4, 'channel':6, 'rssi':-86}
2022-06-25 14:44:03: {'ssid':'SFR WiFi FON', 'bssid':b'j5\xc0\x12\xa8\x17', 'sec':0, 'channel':6, 'rssi':-88}
2022-06-25 14:44:03: {'ssid':'WHS-HEM-Domotique', 'bssid':b'lZ\xb0%n\xe4', 'sec':3, 'channel':4, 'rssi':-94}
2022-06-25 14:44:03: {'ssid':'SFR-1568', 'bssid':b'$\x7f \x98\x15n', 'sec':4, 'channel':11, 'rssi':-95}
2022-06-25 14:44:05: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-21}
2022-06-25 14:44:07: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-18}
2022-06-25 14:44:07: {'ssid':'Livebox-4870', 'bssid':b'\x8c\xfd\xde\xa2Hp', 'sec':3, 'channel':11, 'rssi':-76}
2022-06-25 14:44:07: {'ssid':'Bbox-4C372B8F', 'bssid':b'X/\xf7~A\x82', 'sec':3, 'channel':6, 'rssi':-80}
2022-06-25 14:44:07: {'ssid':'ThisIsUs', 'bssid':b"4'\x92\xd3\xdb8", 'sec':3, 'channel':6, 'rssi':-88}
2022-06-25 14:44:07: {'ssid':'FreeWifi_secure', 'bssid':b"4'\x92I\xc1\x01", 'sec':5, 'channel':11, 'rssi':-95}
2022-06-25 14:44:09: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-27}
2022-06-25 14:44:09: {'ssid':'Bbox-4C372B8F', 'bssid':b'\xd83\xb7\x8c\xd4\x06', 'sec':3, 'channel':11, 'rssi':-77}
2022-06-25 14:44:09: {'ssid':'SFR-def0', 'bssid':b'$\x7f \x8c\xde\xf6', 'sec':4, 'channel':1, 'rssi':-79}
2022-06-25 14:44:09: {'ssid':'SFR WiFi Mobile', 'bssid':b'ba\xf44R\x05', 'sec':5, 'channel':1, 'rssi':-90}
2022-06-25 14:44:09: {'ssid':'SFR_5200', 'bssid':b'la\xf44R\x06', 'sec':4, 'channel':1, 'rssi':-90}
2022-06-25 14:44:09: {'ssid':'Livebox-7DA7', 'bssid':b'0|\xb2?}\xa7', 'sec':4, 'channel':6, 'rssi':-91}
2022-06-25 14:44:09: {'ssid':'SFR WiFi FON', 'bssid':b'ba\xf44R\x07', 'sec':0, 'channel':1, 'rssi':-92}
2022-06-25 14:44:11: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-21}
2022-06-25 14:44:11: {'ssid':'Freebox-6A1480', 'bssid':b'\xdc\x00\xb0\xfe\x86\xd0', 'sec':3, 'channel':11, 'rssi':-87}
2022-06-25 14:44:13: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-19}
2022-06-25 14:44:13: {'ssid':'FreeWifi_secure', 'bssid':b"4'\x92I\xc1\x01", 'sec':5, 'channel':11, 'rssi':-81}
2022-06-25 14:44:14: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-18}
2022-06-25 14:44:14: {'ssid':'SFR_5888', 'bssid':b'\xe4]Q\xb0X\x8e', 'sec':4, 'channel':6, 'rssi':-91}
2022-06-25 14:44:16: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-18}
2022-06-25 14:44:16: {'ssid':'DIRECT-', 'bssid':b'\xff\xff\xff\xff\xff\xff', 'sec':0, 'channel':11, 'rssi':-59}
2022-06-25 14:44:18: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-17}
2022-06-25 14:44:18: {'ssid':'Livebox-e360', 'bssid':b'\\\xb1>\xfb\xe3d', 'sec':4, 'channel':1, 'rssi':-73}
2022-06-25 14:44:18: {'ssid':'FREEBOX_JEAN_LU', 'bssid':b'\xee\xe4\x12\xa2\x8b\xcc', 'sec':2, 'channel':3, 'rssi':-80}
2022-06-25 14:44:18: {'ssid':'FreeWifi_secure', 'bssid':b'\xee\xe4\x12\xa2\x8b\xce', 'sec':5, 'channel':3, 'rssi':-80}
2022-06-25 14:44:20: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-17}
2022-06-25 14:44:20: {'ssid':'Livebox-e360', 'bssid':b'\\\xb1>\xfb\xe3d', 'sec':4, 'channel':1, 'rssi':-75}
2022-06-25 14:44:22: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-17}
2022-06-25 14:44:22: {'ssid':'Livebox-e360', 'bssid':b'\\\xb1>\xfb\xe3d', 'sec':4, 'channel':1, 'rssi':-75}
2022-06-25 14:44:24: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-17}
2022-06-25 14:44:24: {'ssid':'Freebox-614E2E', 'bssid':b"4'\x92\xd3+8", 'sec':3, 'channel':6, 'rssi':-83}
2022-06-25 14:44:26: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-17}
2022-06-25 14:44:26: {'ssid':'Livebox-e360', 'bssid':b'\\\xb1>\xfb\xe3d', 'sec':4, 'channel':1, 'rssi':-81}
2022-06-25 14:44:26: {'ssid':'FreeWifi_secure', 'bssid':b'\xee\xe4\x12\xa2\x8b\xce', 'sec':5, 'channel':3, 'rssi':-91}
2022-06-25 14:44:28: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-17}
2022-06-25 14:44:28: {'ssid':'Livebox-e360', 'bssid':b'\\\xb1>\xfb\xe3d', 'sec':4, 'channel':1, 'rssi':-60}
2022-06-25 14:44:28: {'ssid':'HP-Print-8F-Officejet 6600', 'bssid':b'\x88Q\xfb\x07H\x8f', 'sec':3, 'channel':6, 'rssi':-87}
2022-06-25 14:44:29: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-25}
2022-06-25 14:44:31: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-19}
2022-06-25 14:44:31: {'ssid':'sfr', 'bssid':b'\xf0r\xea[\x0e\xc2', 'sec':3, 'channel':6, 'rssi':-84}
2022-06-25 14:44:33: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-19}
2022-06-25 14:44:33: {'ssid':'WIFI M', 'bssid':b'\x1cV\xf3\x83\x81\xda', 'sec':4, 'channel':1, 'rssi':-92}
2022-06-25 14:44:35: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-21}
2022-06-25 14:44:35: {'ssid':'Livebox-AF0A', 'bssid':b'\xa4\xce\xda\x1b\xaf\n', 'sec':3, 'channel':6, 'rssi':-77}
2022-06-25 14:44:35: {'ssid':'SFR-7100', 'bssid':b'@e\xa3\x0eq\x06', 'sec':4, 'channel':1, 'rssi':-82}
2022-06-25 14:44:37: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-21}
2022-06-25 14:44:37: {'ssid':'Bbox-A908603E', 'bssid':b'\xb8f\x85:\xde ', 'sec':4, 'channel':1, 'rssi':-87}
2022-06-25 14:44:39: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-27}
2022-06-25 14:44:39: {'ssid':'Bbox-A908603E', 'bssid':b'\xb8f\x85:\xde ', 'sec':4, 'channel':1, 'rssi':-77}
2022-06-25 14:44:39: {'ssid':'SFR WiFi Mobile', 'bssid':b'r5\xc0\x10\xef\xe5', 'sec':5, 'channel':11, 'rssi':-90}
2022-06-25 14:44:39: {'ssid':'SFR WiFi FON', 'bssid':b'r5\xc0\x10\xef\xe7', 'sec':0, 'channel':11, 'rssi':-90}
2022-06-25 14:44:39: {'ssid':'SFR_EFE0', 'bssid':b'`5\xc0\x10\xef\xe6', 'sec':4, 'channel':11, 'rssi':-91}
2022-06-25 14:44:41: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-18}
2022-06-25 14:44:41: {'ssid':'Nordnet_56AE', 'bssid':b'\x80 \xda\x84V\xb0', 'sec':4, 'channel':1, 'rssi':-84}
2022-06-25 14:44:43: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-21}
2022-06-25 14:44:43: {'ssid':'Livebox-87C0', 'bssid':b'\x08\x87\xc6X\x87\xc0', 'sec':3, 'channel':1, 'rssi':-77}
2022-06-25 14:44:43: {'ssid':'Nordnet_56AE', 'bssid':b'\x80 \xda\x84V\xb0', 'sec':4, 'channel':1, 'rssi':-89}
2022-06-25 14:44:44: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-21}
2022-06-25 14:44:44: {'ssid':'Livebox-04ba', 'bssid':b'\x84\xa0n\x94\x04\xbe', 'sec':4, 'channel':1, 'rssi':-83}
2022-06-25 14:44:44: {'ssid':'Livebox-C956', 'bssid':b'L\xac\n5\xc9V', 'sec':4, 'channel':11, 'rssi':-83}
2022-06-25 14:44:44: {'ssid':'FreeWifi_secure', 'bssid':b'\xe4\x9e\x12\x0f\xdeo', 'sec':5, 'channel':5, 'rssi':-84}
2022-06-25 14:44:44: {'ssid':'Livebox-87C0', 'bssid':b'\x08\x87\xc6X\x87\xc0', 'sec':3, 'channel':1, 'rssi':-85}
2022-06-25 14:44:46: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-22}
2022-06-25 14:44:46: {'ssid':'SFR_F310', 'bssid':b'`5\xc0\\\xf3\x16', 'sec':4, 'channel':11, 'rssi':-88}
2022-06-25 14:44:48: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-21}
2022-06-25 14:44:48: {'ssid':'SFR_43B8', 'bssid':b'`5\xc0\xcfC\xbe', 'sec':4, 'channel':6, 'rssi':-87}
2022-06-25 14:44:48: {'ssid':'SFR WiFi Mobile', 'bssid':b'j5\xc0\xcfC\xbd', 'sec':5, 'channel':6, 'rssi':-88}
2022-06-25 14:44:48: {'ssid':'SFR WiFi FON', 'bssid':b'j5\xc0\xcfC\xbf', 'sec':0, 'channel':6, 'rssi':-88}
2022-06-25 14:44:48: {'ssid':'R\xe9seau Wi-Fi de Mac', 'bssid':b'\xe8\x8d{_\x03\x07', 'sec':3, 'channel':1, 'rssi':-94}
2022-06-25 14:44:50: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-18}
2022-06-25 14:44:52: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-21}
2022-06-25 14:44:52: {'ssid':'HYDinterne', 'bssid':b'h\xa3xa\xd1\xb5', 'sec':4, 'channel':11, 'rssi':-60}
2022-06-25 14:44:52: {'ssid':'FreeWifi_secure', 'bssid':b'h\xa3xa\xd1\xb7', 'sec':5, 'channel':11, 'rssi':-60}
2022-06-25 14:44:54: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-18}
2022-06-25 14:44:56: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-19}
2022-06-25 14:44:59: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-18}
2022-06-25 14:45:01: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-27}
2022-06-25 14:45:03: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-18}
2022-06-25 14:45:03: {'ssid':'NOLLET', 'bssid':b'\xf8\xab\x05\t\xea\x80', 'sec':4, 'channel':1, 'rssi':-91}
2022-06-25 14:45:05: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-20}
2022-06-25 14:45:07: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-29}
2022-06-25 14:45:09: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-35}
2022-06-25 14:45:09: {'ssid':'IOT', 'bssid':b'\x0c\xf4\xd5\xb7\xde{', 'sec':3, 'channel':11, 'rssi':-88}
